date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:33:11	67722/67722	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Apr%202025%2014:33:12%20GMT	https://qwerio.net/en/sharepoint-migration/	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/en/sharepoint-migration/index.html	(from https://qwerio.net/en/end-of-sharepoint-on-premises-support-in-2026/)
11:33:12	807076/807076	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2005%20Dec%202024%2011:33:15%20GMT	https://qwerio.net/wp-content/uploads/2024/09/logo-2.svg	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/09/logo-2.svg	(from https://qwerio.net/en/)
11:33:17	432095/432095	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Dec%202024%2015:33:01%20GMT	https://qwerio.net/wp-content/uploads/2024/11/creer-un-ShareP-1-scaled.jpg	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/11/creer-un-ShareP-1-scaled.jpg	(from https://qwerio.net/comment-creer-un-intranet-sharepoint/)
11:33:18	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20Apr%202025%2014:33:14%20GMT	https://qwerio.net/actualites/comment-gerer-efficacement-un-intranet-sharepoint/	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/actualites/comment-gerer-efficacement-un-intranet-sharepoint/index.html	(from https://qwerio.net/comment-creer-un-intranet-sharepoint/)
11:33:19	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20Apr%202025%2014:33:15%20GMT	https://qwerio.net/actualites/creer-un-intranet-avec-sharepoint/	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/actualites/creer-un-intranet-avec-sharepoint/index.html	(from https://qwerio.net/comment-gerer-un-intranet-sharepoint/)
11:33:20	565887/565887	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Dec%202024%2011:11:15%20GMT	https://qwerio.net/wp-content/uploads/2024/11/dette-lowcode-scaled.jpg	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/11/dette-lowcode-scaled.jpg	(from https://qwerio.net/dette-technique-et-low-code/)
11:33:21	969408/969408	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Dec%202024%2011:33:20%20GMT	https://qwerio.net/wp-content/uploads/2024/11/2240x1260_Application-SIDEL-by-QWERIO-1-2048x1152-1.png	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/11/2240x1260_Application-SIDEL-by-QWERIO-1-2048x1152-1.png	(from https://qwerio.net/application-de-gestion-des-visites-sidel/)
11:33:21	43924/43924	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Dec%202024%2015:01:47%20GMT	https://qwerio.net/wp-content/uploads/2024/10/logo_Sidfel_Blanc_Monochrome.png	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/10/logo_Sidfel_Blanc_Monochrome.png	(from https://qwerio.net/application-de-gestion-des-visites-sidel/)
11:33:21	25072590/25072590	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Dec%202024%2014:16:59%20GMT	https://qwerio.net/wp-content/uploads/2024/12/gerer-un-SP.png	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/12/gerer-un-SP.png	(from https://qwerio.net/comment-gerer-un-intranet-sharepoint/)
11:33:22	3170/3170	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Dec%202024%2015:01:47%20GMT	https://qwerio.net/wp-content/uploads/2024/10/logo_Fromi_Blanc_Monochrome.png	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/10/logo_Fromi_Blanc_Monochrome.png	(from https://qwerio.net/digitizing-the-fromi-merchandise-export-process/)
11:33:23	37639/37639	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Dec%202024%2015:01:44%20GMT	https://qwerio.net/wp-content/uploads/2024/10/logo_Forvia_Blanc_Monochrome.png	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/10/logo_Forvia_Blanc_Monochrome.png	(from https://qwerio.net/etude-de-cas-application-metier-forvia/)
11:33:23	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20Apr%202025%2014:33:24%20GMT	https://qwerio.net/actualites/lola-faurecia/	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/actualites/lola-faurecia/index.html	(from https://qwerio.net/digitizing-the-fromi-merchandise-export-process/)
11:33:23	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20Apr%202025%2014:33:24%20GMT	https://qwerio.net/applications/	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/applications/index.html	(from https://qwerio.net/digitizing-the-fromi-merchandise-export-process/)
11:33:23	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20Apr%202025%2014:33:25%20GMT	https://qwerio.net/actualites/pnp-modern-search-v4-le-moderne-qui-retourne-a-ses-classiques/	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/actualites/pnp-modern-search-v4-le-moderne-qui-retourne-a-ses-classiques/index.html	(from https://qwerio.net/etude-de-cas-application-metier-forvia/)
11:33:24	3111/3111	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Dec%202024%2015:01:37%20GMT	https://qwerio.net/wp-content/uploads/2024/10/logo_Assu2000_Blanc_Monochrome.png	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/10/logo_Assu2000_Blanc_Monochrome.png	(from https://qwerio.net/modernisation-du-si-assu-2000/)
11:33:24	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20Apr%202025%2014:33:26%20GMT	https://qwerio.net/actualites/modernisation-du-si-assu-2000/	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/actualites/modernisation-du-si-assu-2000/index.html	(from https://qwerio.net/etude-de-cas-application-metier-croix-rouge/)
11:33:25	43079/43079	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Apr%202025%2014:33:26%20GMT	https://qwerio.net/etude-de-cas-modern-workplace-es/	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/etude-de-cas-modern-workplace-es/index.html	(from https://qwerio.net/accompagnements/digital-factory/)
11:33:25	56564/56564	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2005%20Dec%202024%2011:33:09%20GMT	https://qwerio.net/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-includes/fonts/dashicons7d4b.eot	(from https://qwerio.net/wp-includes/css/dashicons.min.css?ver=6.7.2)
11:33:25	142959/142959	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Dec%202024%2015:01:41%20GMT	https://qwerio.net/wp-content/uploads/2024/10/logo_Croixrouge_Blanc_Monochrome.png	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/10/logo_Croixrouge_Blanc_Monochrome.png	(from https://qwerio.net/etude-de-cas-application-metier-croix-rouge/)
11:33:25	56392/56392	---M--	200	added ('OK')	application/x-font-ttf	date:Thu,%2005%20Dec%202024%2011:33:09%20GMT	https://qwerio.net/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-includes/fonts/dashicons7d4b.ttf	(from https://qwerio.net/wp-includes/css/dashicons.min.css?ver=6.7.2)
11:33:25	310/310	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Dec%202024%2011:33:22%20GMT	https://qwerio.net/wp-content/plugins/ninja-forms/assets/img/help-info.png	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/plugins/ninja-forms/assets/img/help-info.png	(from https://qwerio.net/wp-content/plugins/ninja-forms/assets/css/display-opinions-light.css?ver=6.7.2)
11:33:26	70807/70807	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2005%20Dec%202024%2011:33:22%20GMT	https://qwerio.net/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont.eot?v=4.5.0	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont3295.eot	(from https://qwerio.net/wp-content/plugins/ninja-forms/assets/css/font-awesome.min.css?ver=6.7.2)
11:33:26	66624/66624	---M--	200	added ('OK')	text/html	date:Thu,%2005%20Dec%202024%2011:33:22%20GMT	https://qwerio.net/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont.woff2?v=4.5.0	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont3295.html	(from https://qwerio.net/wp-content/plugins/ninja-forms/assets/css/font-awesome.min.css?ver=6.7.2)
11:33:27	70807/70807	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2005%20Dec%202024%2011:33:22%20GMT	https://qwerio.net/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont.eot?	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfontd41d.eot	(from https://qwerio.net/wp-content/plugins/ninja-forms/assets/css/font-awesome.min.css?ver=6.7.2)
11:33:27	83588/83588	---M--	200	added ('OK')	application/x-font-woff	date:Thu,%2005%20Dec%202024%2011:33:22%20GMT	https://qwerio.net/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont.woff?v=4.5.0	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont3295.woff	(from https://qwerio.net/wp-content/plugins/ninja-forms/assets/css/font-awesome.min.css?ver=6.7.2)
11:33:27	142072/142072	---M--	200	added ('OK')	application/x-font-ttf	date:Thu,%2005%20Dec%202024%2011:33:22%20GMT	https://qwerio.net/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont.ttf?v=4.5.0	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont3295.ttf	(from https://qwerio.net/wp-content/plugins/ninja-forms/assets/css/font-awesome.min.css?ver=6.7.2)
11:33:28	365616/365616	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2005%20Dec%202024%2011:33:22%20GMT	https://qwerio.net/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont.svg?v=4.5.0	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/plugins/ninja-forms/assets/fonts/fontawesome-webfont3295.svg	(from https://qwerio.net/wp-content/plugins/ninja-forms/assets/css/font-awesome.min.css?ver=6.7.2)
11:33:28	7216/7216	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2005%20Dec%202024%2011:33:14%20GMT	https://qwerio.net/wp-content/uploads/2024/09/suit-3.svg	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/09/suit-3.svg	(from https://qwerio.net/solutions/microsoft-365/)
11:33:28	6410/6410	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2005%20Dec%202024%2011:33:15%20GMT	https://qwerio.net/wp-content/uploads/2024/09/suit-2.svg	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/09/suit-2.svg	(from https://qwerio.net/solutions/microsoft-365/)
11:33:29	20/20	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Wed,%2002%20Apr%202025%2014:33:30%20GMT	https://qwerio.net/qui-sommes-nous	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/qui-sommes-nous	(from https://qwerio.net/holacracy-agile-management-method/)
11:33:30	65289/65289	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Dec%202024%2011:33:14%20GMT	https://qwerio.net/wp-content/uploads/2024/10/Schema-Holacratie.png	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/10/Schema-Holacratie.png	(from https://qwerio.net/holacracy-agile-management-method/)
11:33:31	578348/578348	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Dec%202024%2008:36:53%20GMT	https://qwerio.net/wp-content/uploads/2024/10/holacratie-scaled.jpg	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/10/holacratie-scaled.jpg	(from https://qwerio.net/holacracy-agile-management-method/)
11:33:31	35453/35453	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Apr%202025%2014:33:32%20GMT	https://qwerio.net/category/intelligence-artificielle/	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/category/intelligence-artificielle/index.html	(from https://qwerio.net/blog/)
11:33:31	69392/69392	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Apr%202025%2014:33:32%20GMT	https://qwerio.net/remote-manager/	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/remote-manager/index.html	(from https://qwerio.net/holacracy-agile-management-method/)
11:33:31	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20Apr%202025%2014:33:33%20GMT	https://qwerio.net/category/microsoft-365/page/2	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/category/microsoft-365/page/2	(from https://qwerio.net/category/microsoft-365/)
11:33:33	41644/41644	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Apr%202025%2014:33:33%20GMT	https://qwerio.net/securiser-et-proteger-vos-donnees-dans-microsoft-365/	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/securiser-et-proteger-vos-donnees-dans-microsoft-365/index.html	(from https://qwerio.net/category/microsoft-365/)
11:33:33	54789/54789	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Apr%202025%2014:33:33%20GMT	https://qwerio.net/what-is-microsoft-365/	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/what-is-microsoft-365/index.html	(from https://qwerio.net/category/microsoft-365/)
11:33:33	41529/41529	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Apr%202025%2014:33:34%20GMT	https://qwerio.net/category/microsoft-365/page/2/	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/category/microsoft-365/page/2/index.html	(from https://qwerio.net/category/microsoft-365/)
11:33:34	47824/47824	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Apr%202025%2014:33:34%20GMT	https://qwerio.net/qwerio-academy-microsoft-training-organization/	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/qwerio-academy-microsoft-training-organization/index.html	(from https://qwerio.net/category/training/)
11:33:34	51634/51634	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Apr%202025%2014:33:35%20GMT	https://qwerio.net/qwerio-is-qualiopi-certified/	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/qwerio-is-qualiopi-certified/index.html	(from https://qwerio.net/category/training/)
11:33:34	360968/360968	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Dec%202024%2011:06:11%20GMT	https://qwerio.net/wp-content/uploads/2024/11/keypass-via-intune-scaled.jpg	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/11/keypass-via-intune-scaled.jpg	(from https://qwerio.net/comment-deployer-keepass-via-intune/)
11:33:35	43736/43736	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Apr%202025%2014:33:36%20GMT	https://qwerio.net/en/how-to-deploy-keepass-via-intune/	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/en/how-to-deploy-keepass-via-intune/index.html	(from https://qwerio.net/comment-deployer-keepass-via-intune/)
11:33:35	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20Apr%202025%2014:33:36%20GMT	https://qwerio.net/actualites/creer-une-strategie-de-conformite-avec-intune/	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/actualites/creer-une-strategie-de-conformite-avec-intune/index.html	(from https://qwerio.net/comment-deployer-keepass-via-intune/)
11:33:35	6367/6367	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202024%2010:10:55%20GMT	https://qwerio.net/wp-content/uploads/2024/11/KeePass_Intune_002.png	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/11/KeePass_Intune_002.png	(from https://qwerio.net/comment-deployer-keepass-via-intune/)
11:33:35	46800/46800	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202024%2010:10:41%20GMT	https://qwerio.net/wp-content/uploads/2024/11/KeePass_Intune_001.png	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/11/KeePass_Intune_001.png	(from https://qwerio.net/comment-deployer-keepass-via-intune/)
11:33:35	29726/29726	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202024%2010:11:09%20GMT	https://qwerio.net/wp-content/uploads/2024/11/KeePass_Intune_003.png	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/11/KeePass_Intune_003.png	(from https://qwerio.net/comment-deployer-keepass-via-intune/)
11:33:35	18883/18883	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202024%2010:11:26%20GMT	https://qwerio.net/wp-content/uploads/2024/11/KeePass_Intune_004.png	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/11/KeePass_Intune_004.png	(from https://qwerio.net/comment-deployer-keepass-via-intune/)
11:33:36	43976/43976	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202024%2010:11:43%20GMT	https://qwerio.net/wp-content/uploads/2024/11/KeePass_Intune_005.png	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/11/KeePass_Intune_005.png	(from https://qwerio.net/comment-deployer-keepass-via-intune/)
11:33:36	33314/33314	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202024%2010:11:52%20GMT	https://qwerio.net/wp-content/uploads/2024/11/KeePass_Intune_006.png	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/11/KeePass_Intune_006.png	(from https://qwerio.net/comment-deployer-keepass-via-intune/)
11:33:36	47085/47085	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202024%2010:12:05%20GMT	https://qwerio.net/wp-content/uploads/2024/11/KeePass_Intune_007.png	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/11/KeePass_Intune_007.png	(from https://qwerio.net/comment-deployer-keepass-via-intune/)
11:33:36	40349/40349	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202024%2010:12:13%20GMT	https://qwerio.net/wp-content/uploads/2024/11/KeePass_Intune_008.png	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/11/KeePass_Intune_008.png	(from https://qwerio.net/comment-deployer-keepass-via-intune/)
11:33:37	41225/41225	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202024%2010:12:23%20GMT	https://qwerio.net/wp-content/uploads/2024/11/KeePass_Intune_009.png	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/11/KeePass_Intune_009.png	(from https://qwerio.net/comment-deployer-keepass-via-intune/)
11:33:37	54922/54922	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202024%2010:12:33%20GMT	https://qwerio.net/wp-content/uploads/2024/11/KeePass_Intune_010.png	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/11/KeePass_Intune_010.png	(from https://qwerio.net/comment-deployer-keepass-via-intune/)
11:33:37	38440/38440	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202024%2010:12:43%20GMT	https://qwerio.net/wp-content/uploads/2024/11/KeePass_Intune_011.png	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/11/KeePass_Intune_011.png	(from https://qwerio.net/comment-deployer-keepass-via-intune/)
11:33:38	39954/39954	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202024%2010:12:52%20GMT	https://qwerio.net/wp-content/uploads/2024/11/KeePass_Intune_012.png	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/11/KeePass_Intune_012.png	(from https://qwerio.net/comment-deployer-keepass-via-intune/)
11:33:38	73858/73858	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202024%2010:13:02%20GMT	https://qwerio.net/wp-content/uploads/2024/11/KeePass_Intune_013.png	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/11/KeePass_Intune_013.png	(from https://qwerio.net/comment-deployer-keepass-via-intune/)
11:33:39	60013/60013	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202024%2010:13:17%20GMT	https://qwerio.net/wp-content/uploads/2024/11/KeePass_Intune_014.png	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/11/KeePass_Intune_014.png	(from https://qwerio.net/comment-deployer-keepass-via-intune/)
11:33:39	53297/53297	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202024%2010:23:08%20GMT	https://qwerio.net/wp-content/uploads/2024/11/KeePass_Intune_015.png	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/11/KeePass_Intune_015.png	(from https://qwerio.net/comment-deployer-keepass-via-intune/)
11:33:40	46837/46837	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Apr%202025%2014:33:41%20GMT	https://qwerio.net/en/how-to-create-a-dynamic-security-group-with-azure/	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/en/how-to-create-a-dynamic-security-group-with-azure/index.html	(from https://qwerio.net/creer-groupe-de-securite-dynamique-avec-azure/)
11:33:40	24882/24882	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Dec%202024%2011:33:20%20GMT	https://qwerio.net/wp-content/uploads/2024/11/001.png	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/11/001.png	(from https://qwerio.net/creer-groupe-de-securite-dynamique-avec-azure/)
11:33:40	616955/616955	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Dec%202024%2011:02:00%20GMT	https://qwerio.net/wp-content/uploads/2024/11/groupe-secu-dynamique-scaled.jpg	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/11/groupe-secu-dynamique-scaled.jpg	(from https://qwerio.net/creer-groupe-de-securite-dynamique-avec-azure/)
11:33:40	27645/27645	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Dec%202024%2011:33:17%20GMT	https://qwerio.net/wp-content/uploads/2024/11/003-1.png	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/11/003-1.png	(from https://qwerio.net/creer-groupe-de-securite-dynamique-avec-azure/)
11:33:41	36555/36555	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Dec%202024%2011:33:21%20GMT	https://qwerio.net/wp-content/uploads/2024/11/004-1.png	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/11/004-1.png	(from https://qwerio.net/creer-groupe-de-securite-dynamique-avec-azure/)
11:33:41	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20Apr%202025%2014:33:43%20GMT	https://qwerio.net/accompagnements/apps-et-workflows-metier/	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/accompagnements/apps-et-workflows-metier/index.html	(from https://qwerio.net/customize-your-power-apps/)
11:33:42	42197/42197	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Apr%202025%2014:33:43%20GMT	https://qwerio.net/en/customize-your-power-apps/	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/en/customize-your-power-apps/index.html	(from https://qwerio.net/customize-your-power-apps/)
11:33:42	42654/42654	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Apr%202025%2014:33:43%20GMT	https://qwerio.net/power-virtual-agents-automate-and-optimize-your-productivity/	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/power-virtual-agents-automate-and-optimize-your-productivity/index.html	(from https://qwerio.net/customize-your-power-apps/)
11:33:42	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20Apr%202025%2014:33:43%20GMT	https://qwerio.net/blog/page/1	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/blog/page/1.b6.delayed	(from https://qwerio.net/blog/page/2/)
11:33:43	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2002%20Apr%202025%2014:33:44%20GMT	https://qwerio.net/blog/page/3	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/blog/page/3	(from https://qwerio.net/blog/page/2/)
11:33:44	50922/50922	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Apr%202025%2014:33:45%20GMT	https://qwerio.net/blog/page/3/	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/blog/page/3/index.html	(from https://qwerio.net/blog/page/2/)
11:33:44	132327/132327	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Dec%202024%2011:33:20%20GMT	https://qwerio.net/wp-content/uploads/2024/11/000-1024x690-1.png	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/11/000-1024x690-1.png	(from https://qwerio.net/creer-une-strategie-de-conformite-avec-intune/)
11:33:44	370390/370390	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Dec%202024%2010:57:46%20GMT	https://qwerio.net/wp-content/uploads/2024/11/strategie-confo-intune-scaled.jpg	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/11/strategie-confo-intune-scaled.jpg	(from https://qwerio.net/creer-une-strategie-de-conformite-avec-intune/)
11:33:44	64409/64409	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Dec%202024%2011:33:18%20GMT	https://qwerio.net/wp-content/uploads/2024/11/003-1024x340-1.png	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/11/003-1024x340-1.png	(from https://qwerio.net/creer-une-strategie-de-conformite-avec-intune/)
11:33:44	11105/11105	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Dec%202024%2011:33:18%20GMT	https://qwerio.net/wp-content/uploads/2024/11/004.png	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/11/004.png	(from https://qwerio.net/creer-une-strategie-de-conformite-avec-intune/)
11:33:44	16362/16362	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Dec%202024%2011:33:17%20GMT	https://qwerio.net/wp-content/uploads/2024/11/005.png	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/11/005.png	(from https://qwerio.net/creer-une-strategie-de-conformite-avec-intune/)
11:33:45	30958/30958	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Dec%202024%2011:33:20%20GMT	https://qwerio.net/wp-content/uploads/2024/11/006.png	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/11/006.png	(from https://qwerio.net/creer-une-strategie-de-conformite-avec-intune/)
11:33:45	23809/23809	---M--	200	added ('OK')	image/png	date:Thu,%2005%20Dec%202024%2011:33:19%20GMT	https://qwerio.net/wp-content/uploads/2024/11/007.png	C:/Meus%20Sites/IMEX/IMEX/qwerio.net/wp-content/uploads/2024/11/007.png	(from https://qwerio.net/creer-une-strategie-de-conformite-avec-intune/)
